m,dm,mu,t,dt,df,k,m2,dm2,dmu,susc,rsw,rsw_check,growth_speed,dphi,drive
0.06329526315789473,0.008344451634336851,-6.199999999999998,100670.89617342105,1622.1571924147775,0.0,1.0,0.006582631578947366,0.0015905944514525191,0.5,0.00257634124072022,40,True,0.0015893371975588206,0.7051421527753723,0.5
0.07829470588235295,0.010232176584351448,-6.1,61312.53936382353,1358.4198080952237,0.0,1.0,0.009584411764705883,0.002404017107165963,0.5,0.0034543507955017297,40,True,0.002609580383721725,0.8046805024333084,0.5
0.04910428571428572,0.006564473717880494,-6.0,37997.08379464286,989.3362149833232,0.0,1.0,0.0035746428571428574,0.0007864153287862352,0.5,0.0011634119816326528,40,True,0.0042108494658360624,0.9041705476994281,0.5
0.04223466666666666,0.006413611383080524,-5.900000000000002,23549.448016666665,459.523213116233,0.0,1.0,0.0029763333333333326,0.0007404516303299207,0.5,0.0011925662648888883,40,True,0.006794214449814836,1.0036072629102164,0.5
0.9889427906976744,0.0022097042421616968,-6.649999999999999,919029.2780767444,4501.983876762981,0.0,1.0,0.9782137209302325,0.004239397158078782,1.0,0.00020587765732815733,40,True,0.00017409673860971277,0.15119197222911554,1.0
0.9799955357142858,0.004350801485497881,-6.6000000000000005,666078.8518253572,3303.0414204422837,0.0,1.0,0.961432142857143,0.00778870691681184,1.0,0.001040892837212981,40,True,0.00024021180009172738,0.20103617559930964,1.0
0.9639598214285715,0.005294112997895412,-6.549999999999999,517765.8799683928,2360.6485683804544,0.0,1.0,0.93076,0.00944525099183189,1.0,0.001541462671396543,40,True,0.00030901997638347136,0.25087241727248616,1.0
0.8649827083333332,0.019131165710325828,-6.5,412664.6247609374,1324.2446816417823,0.0,1.0,0.7829647916666667,0.023711823990853753,1.0,0.034769705950998375,40,True,0.00038772405095951785,0.3007002917862326,1.0
0.6329241071428571,0.03810775138688619,-6.450000000000001,342696.32159,1437.832388002778,0.0,1.0,0.4804646428571428,0.04008317049032078,1.0,0.07987171745455995,40,True,0.00046688566500408235,0.3505193731765506,1.0
0.5407452083333334,0.027156966407778826,-6.3999999999999995,286116.2757245833,1103.1817332312996,0.0,1.0,0.362468125,0.027758102600195744,1.0,0.07006274466453982,40,True,0.0005592132065706624,0.40032921395663357,1.0
0.40784982142857146,0.02844867872618435,-6.3500000000000005,239899.63710178575,1158.9257950976303,0.0,1.0,0.21085482142857145,0.02459352616086994,1.0,0.04451334458925382,40,True,0.0006669455691261194,0.45012934404639876,1.0
0.24796395833333337,0.017975527563738387,-6.299999999999998,206133.76928802082,808.8977554624852,0.0,1.0,0.09218208333333333,0.011491694953004512,1.0,0.03069595870099824,40,True,0.000776194994894018,0.4999192696505885,1.0
0.19031553571428575,0.0202579371344378,-6.25,174983.2488026786,779.9601523121665,0.0,1.0,0.05879142857142857,0.011751781432872685,1.0,0.022571425437212994,40,True,0.0009143732391231655,0.5496984720830873,1.0
0.15679822916666666,0.011416592564743628,-6.200000000000002,148721.40582291668,656.5986818382138,0.0,1.0,0.03696791666666666,0.0052375833094673654,1.0,0.012382231996864147,40,True,0.0010758370600027329,0.5994664065351858,1.0
0.11890109090909089,0.010637344006849124,-6.149999999999997,127131.94318672728,1003.5403384268411,0.0,1.0,0.020247090909090906,0.00347298826949487,1.0,0.006109621489719009,40,True,0.001258534999067836,0.6492225007852525,1.0
0.12731357894736844,0.009540471120602023,-6.100000000000002,104402.86906021055,1060.768488126469,0.0,1.0,0.02476452631578948,0.0031272248188452677,1.0,0.00855577893140166,40,True,0.0015325249338476112,0.6989661538473054,1.0
0.07096542857142857,0.008383372903199144,-6.0,72119.89156485714,1790.5570424881184,0.0,1.0,0.0074254285714285715,0.0014853600046242444,1.0,0.0023893365191020415,40,True,0.00221852801672771,0.7984135800849543,1.0
0.06945060606060606,0.010157811592668863,-5.9,45684.18173151516,1110.0245438885067,0.0,1.0,0.008124848484848485,0.002479555423602065,1.0,0.0033014618026629937,40,True,0.0035023063549724097,0.897803246618212,1.0
0.046613600000000005,0.006246579620880535,-5.8,29030.172881599996,590.8444030800754,0.0,1.0,0.0031092000000000003,0.0007885928226911528,1.0,0.0009363722950399998,40,True,0.005511506963894512,0.9971291568700423,1.0
0.03630761904761905,0.004486739239388398,-5.700000000000001,18050.78043857143,507.33468461282166,0.0,1.0,0.0017214285714285715,0.00036206963662907093,1.0,0.00040318537052154197,40,True,0.008863882675017606,1.0963847006972232,1.0
0.99150725,0.0025924183588139065,-6.5,727646.9916552498,5036.251534718217,0.0,1.0,0.9833479999999998,0.0048909173042409,1.5,0.00026137319743735343,40,True,0.00021988684325627782,0.1796721429567844,1.5
0.9631177083333333,0.0088900935894023,-6.3999999999999995,427868.51969354163,1785.724250781423,0.0,1.0,0.9313093750000001,0.015366155665280504,1.5,0.003713654894748397,40,True,0.0003739466509819397,0.2792717186613952,1.5
0.8002460416666666,0.030991997448179702,-6.3,290021.7661170833,1412.4171014748622,0.0,1.0,0.6855379166666667,0.03636559312080887,1.5,0.04514418946349852,40,True,0.0005516827310658027,0.3788293678163179,1.5
0.44974937499999995,0.04000325341756488,-6.2,210437.73394520834,913.463592742652,0.0,1.0,0.27748687499999997,0.03699783574290856,1.5,0.0752123746871094,40,True,0.0007603199150664642,0.47834072204436073,1.5
0.2723335416666667,0.02528993971604668,-6.1000000000000005,154686.48284104167,735.6203138517567,0.0,1.0,0.10422666666666665,0.014749969492495598,1.5,0.030061108749956572,40,True,0.0010343502357889837,0.577800962566246,1.5
0.18639479166666664,0.017793543242313987,-6.0,115304.285455,793.6288582281866,0.0,1.0,0.049623125,0.008384799581441655,1.5,0.014880106639539939,40,True,0.0013876327264734966,0.6772047748049741,1.5
0.10561466666666666,0.01208438322962343,-5.9,84466.20284066666,1000.5320078535029,0.0,1.0,0.017580222222222223,0.003122511655587807,1.5,0.006425764407111113,40,True,0.0018942487600847524,0.7765462986443872,1.5
0.08680375,0.011387483682843022,-5.8,58778.782395,1183.4343330988982,0.0,1.0,0.011554374999999999,0.0025635786061007095,1.5,0.004019483985937499,40,True,0.002722070677217879,0.875819073976851,1.5
0.06718388888888888,0.009811791887524506,-5.699999999999999,36058.49202638889,827.7528484946574,0.0,1.0,0.007882777777777777,0.0018927073751937656,1.5,0.0033691028515432106,40,True,0.004437234920498236,0.9750159811559178,1.5
0.9946463333333335,0.0006105457297554423,-6.300000000000002,476540.75957966666,2628.698884983968,0.0,1.0,0.989333,0.0012065138485183931,2.0,1.1671586555239699e-05,40,True,0.00033575302171660654,0.24217000010132345,2.0
0.9910081632653062,0.0009976388226874057,-6.25,378011.74064632657,1785.9212587759152,0.0,1.0,0.982145306122449,0.001959124476943702,2.0,4.812646397323039e-05,40,True,0.00042326727663651693,0.2919144408304705,2.0
0.9791766363636362,0.002557640620293116,-6.200000000000004,306718.5385078182,976.8501622899252,0.0,1.0,0.9594997272727274,0.004771158657681117,2.0,0.0007128420723228057,40,True,0.0005216508945901933,0.34164584915619794,2.0
0.9504458095238096,0.007603660194119442,-6.15,256841.0514804762,745.9322120379838,0.0,1.0,0.9093602857142857,0.011792709746994996,2.0,0.0060130488729158715,40,True,0.0006229533755516588,0.3913635642551825,2.0
0.87180475,0.016146877056228012,-6.099999999999999,217578.38083491666,638.1438572755264,0.0,1.0,0.7910694166666666,0.020185157531115876,2.0,0.031025894544104093,40,True,0.0007353671784210807,0.441066892190513,2.0
0.7653648623853211,0.020841898284909077,-6.049999999999996,186816.4450188073,596.9542647674299,0.0,1.0,0.6326967889908258,0.025719686532814857,2.0,0.04691341641672431,40,True,0.0008564556508068247,0.49075510429360064,2.0
0.5988679090909091,0.02550130192300119,-6.0,161455.68400590908,509.52602489048473,0.0,1.0,0.4295276363636363,0.027264716671211213,2.0,0.07088486382471887,40,True,0.000990984002731946,0.5404274354712738,2.0
0.48324421052631583,0.024205320244652183,-5.950000000000003,141509.87163298245,494.03389706845934,0.0,1.0,0.29973175438596494,0.022986999853759783,2.0,0.06620678737876268,40,True,0.0011306631696689912,0.5900830824351655,2.0
0.3461802564102564,0.02198947010229277,-5.8999999999999995,122567.78168393162,460.01739453129676,0.0,1.0,0.17593076923076922,0.018206544654209088,2.0,0.05608999930249835,40,True,0.0013054001451425113,0.639721201850231,2.0
0.26130085470085473,0.016603743960973194,-5.8500000000000005,107805.13393418805,365.36039718314544,0.0,1.0,0.10025846153846155,0.010477676462915305,2.0,0.03198032487106435,40,True,0.001484159373130369,0.6893409083993115,2.0
0.25173234782608694,0.01637143925048817,-5.799999999999997,93355.82293591303,572.2692943346806,0.0,1.0,0.0939238260869565,0.011045706779310323,2.0,0.03055465114492248,40,True,0.0017138727394630424,0.7389412727605953,2.0
0.18113540229885058,0.016007335779734205,-5.75,81407.87940459771,513.3299583653466,0.0,1.0,0.054846091954022985,0.008061390917989707,2.0,0.022036057988056537,40,True,0.0019654117165342055,0.7885213194946014,2.0
0.16223941860465116,0.01134167578383488,-5.7,69202.65404651163,703.9908092125506,0.0,1.0,0.037256162790697676,0.004902216931051328,2.0,0.010934533841522449,40,True,0.0023120500536361333,0.83808002483755,2.0
0.1327936842105263,0.018643203626359912,-5.650000000000001,61129.98988421052,1147.2495506068524,0.0,1.0,0.030495000000000005,0.0062473023111123405,2.0,0.01286083743379502,40,True,0.0026173732451627144,0.887616314397635,2.0
0.10895264705882353,0.010816252520784319,-5.6,50973.31308235294,887.9341661555092,0.0,1.0,0.015731764705882355,0.002718632562012561,2.0,0.0038610854047577883,40,True,0.003138897401891507,0.9371290607509699,2.0
0.09526142857142858,0.022334398989704032,-5.549999999999999,45593.54099142856,2083.2069245159673,0.0,1.0,0.012068571428571429,0.004592065324620091,2.0,0.002993831655102039,40,True,0.0035092689999682075,0.9866170809337472,2.0
0.071848,0.040166082507508735,-5.5,32042.837676000003,2630.471077675478,0.0,1.0,0.011614000000000001,0.010309091424563077,2.0,0.0064518648960000015,40,True,0.004993315561431675,1.0360791338272963,2.0
0.9996099999999999,9.827076298239946e-05,-5.6499999999999995,727807.9890442857,7951.607228409357,0.0,1.0,0.99922,0.00019654152596479892,4.0,-1.5209999981724565e-07,40,True,0.00021983820239470373,0.19731463243713976,4.0
0.9994799999999999,9.827076298240555e-05,-5.6,340530.43310375,33754.56744606292,0.0,1.0,0.9989600000000001,0.00019654152596479277,4.0,-2.703999997244466e-07,40,True,0.00046985521541110695,0.24671575546068136,4.0
0.99909,0.00013627702877384834,-5.549999999999999,241597.9126385714,2364.55169441174,0.0,1.0,0.9981799999999998,0.0002725540575477013,4.0,-8.281000002385852e-07,40,True,0.0006622573773613629,0.296086559873582,4.0
0.9992336842105264,6.843029809512171e-05,-5.5,196794.56593657896,940.2470355155955,0.0,1.0,0.9984673684210527,0.00013686059619024245,4.0,-5.872398892714514e-07,40,True,0.0008130305795718122,0.34542553131511067,4.0
0.9989570588235294,8.201687732466998e-05,-5.45,162809.7193543137,565.5001365237465,0.0,1.0,0.9979141176470586,0.00016385914000262273,4.0,-1.0877262976993762e-06,40,True,0.000982742311911987,0.39473108191397865,4.0
0.998462131147541,0.0002575424114634518,-5.399999999999998,137430.4682229508,581.092636610072,0.0,1.0,0.9969281967213114,0.0005111694247270438,4.0,1.569385622013364e-06,40,True,0.0011642250955620343,0.4440015469403533,4.0
0.9972074193548387,0.0013161303899527433,-5.350000000000002,117622.63223564519,455.85819183614876,0.0,1.0,0.9945251612903228,0.0025215953872044544,4.0,0.00010252407398558816,40,True,0.0013602824299957512,0.49323518132834043,4.0
0.9963626436781611,0.0012157926151142406,-5.3,101763.33950080459,276.2578968638632,0.0,1.0,0.9928636781609196,0.002303292856373776,4.0,0.0001251604435854592,40,True,0.0015722754459992438,0.5424301560664393,4.0
0.9969475000000001,0.0004544941645963945,-5.25,88397.59521958332,585.9704287829437,0.0,1.0,0.9939075,0.0009033420737317115,4.0,3.1822437498441047e-06,40,True,0.001810003989390812,0.5915845544535498,4.0
0.99356703125,0.001386176379235189,-5.2,77023.164945,293.79754149254444,0.0,1.0,0.98729625,0.002690538910325622,4.0,0.0001208044130615038,40,True,0.002077297136702333,0.6406963682186895,4.0
0.9869129166666667,0.004870186530337188,-5.15,68846.18452041666,358.0846168205499,0.0,1.0,0.97454125,0.009272841623789944,4.0,0.0005441449164930168,40,True,0.0023240213109057806,0.6897634935026316,4.0
0.9517490625,0.017460757258311223,-5.1000000000000005,60887.9901865625,208.16487583516758,0.0,1.0,0.92503375,0.02161658722896793,4.0,0.019207472030371098,40,True,0.0026277760114885636,0.7387837267002626,4.0
0.9474459375,0.02273303205343748,-5.05,54444.608531875,289.29811575263085,0.0,1.0,0.913675625,0.03284986370674794,4.0,0.01602182051474621,40,True,0.002938766653199955,0.7877547601628403,4.0
0.94864734375,0.008293213023555873,-5.0,48434.80201109375,168.4090421288064,0.0,1.0,0.9042648437499999,0.014369947471267717,4.0,0.004333060946069223,40,True,0.0033034098077525495,0.8366741777598599,4.0
0.795791375,0.02594454718493139,-4.8999999999999995,39662.224503,110.0004686594318,0.0,1.0,0.6864600000000001,0.03173978700685476,4.0,0.053176087475609535,40,True,0.00403406520952696,0.9343479308180678,4.0
0.68024025,0.029777870633429016,-4.799999999999999,32086.508565749995,141.00227311717668,0.0,1.0,0.532778125,0.034999778300425215,4.0,0.07005132727993751,40,True,0.004986519479741349,1.0317833097608138,4.0
0.473966,0.027826697900247624,-4.700000000000001,25861.55951775,201.18805087651398,0.0,1.0,0.28581487499999997,0.02581420888479644,4.0,0.06117110584399996,40,True,0.006186788538030141,1.1289565954811869,4.0
0.3401664102564102,0.024337593252425176,-4.600000000000002,20691.080342179484,228.77848735412923,0.0,1.0,0.16132179487179488,0.018552319546736522,4.0,0.045608608205062504,40,True,0.007732800673236692,1.225841860067978,4.0
0.2905115584415584,0.022459036090650746,-4.5,16515.95193571428,206.62774080897046,0.0,1.0,0.12273142857142856,0.015077162702501404,4.0,0.03833446298328555,40,True,0.009687603876711108,1.3224107933075784,4.0
0.2178140476190476,0.020218410456250332,-4.4,12474.309240952382,241.2014283896232,0.0,1.0,0.06420333333333332,0.00961977455280358,4.0,0.016760373993140586,40,True,0.012826361517055386,1.4186325224926277,4.0
0.1799579069767442,0.016903592164966837,-4.300000000000001,9135.514478139536,161.1318447865977,0.0,1.0,0.04438627906976744,0.007855512337776203,4.0,0.012001430786316929,40,True,0.01751406561533733,1.5144734269231017,4.0
0.13698378378378379,0.01545915380572597,-4.199999999999998,6442.237228378377,167.02729613763438,0.0,1.0,0.027367837837837833,0.005278839267706922,4.0,0.008603280818115407,40,True,0.02483609254486811,1.6098969489500636,4.0
0.0891396551724138,0.013522826746740282,-4.099999999999999,4877.566281034483,98.34274872595974,0.0,1.0,0.013065172413793104,0.0031611285016763797,4.0,0.005119294289536265,40,True,0.03280324464725994,1.704863403954982,4.0
0.0535775,0.01180061980061096,-4.0,3379.8721137499997,150.80998200346363,0.0,1.0,0.00384375,0.0010841519686240616,4.0,0.00097320149375,20,True,0.04733906923551569,1.7993297922820888,4.0
0.03823649999999999,0.007790903409374969,-3.7999999999999994,2005.2489395,35.65041981268052,0.0,1.0,0.0026155,0.00079488379653884,4.0,0.0011534700677500007,20,True,0.07979059200494841,1.986572710947189,4.0
0.060706666666666666,0.014454033270259821,-3.6999999999999997,1647.9933466666669,46.338563373451755,0.0,1.0,0.004731666666666666,0.0020346554444863087,4.0,0.0010463672888888884,20,True,0.09708777060515801,2.079245081608864,4.0
0.05178111111111111,0.014738283524025717,-3.5,1152.5628033333335,161.53732312446778,0.0,1.0,0.004418888888888888,0.002076868264990213,4.0,0.0017376054209876533,20,True,0.13882106861097987,2.2624017698352756,4.0
0.05203,0.026243460772796972,-3.4,626.95334,9.721155652842922,0.0,1.0,0.004083333333333334,0.0028158736556252737,4.0,0.001376212433333334,20,True,0.2552024046956987,2.3527579107301086,4.0
